episode,running_reward,tag
43520,0.999999999999999,random
44160,0.999999999999999,random
44800,0.999999999999999,random
45440,0.999999999999999,random
46080,0.999999999999999,random
46720,0.999999999999999,random
47360,0.999999999999999,random
48000,0.999999999999999,random
48640,0.999999999999999,random
49280,0.999999999999999,random
49920,0.999999999999999,random
50560,0.999999999999999,random
51200,0.999999999999999,random
51840,0.999999999999999,random
52480,0.999999999999999,random
53120,0.999999999999999,random
53760,0.999999999999999,random
54400,0.999999999999999,random
55040,0.999999999999999,random
55680,0.999999999999999,random
56320,0.999999999999999,random
56960,0.999999999999999,random
57600,0.999999999999999,random
58240,0.999999999999999,random
58880,0.999999999999999,random
59520,0.999999999999999,random
60160,0.999999999999999,random
60800,0.999999999999999,random
61440,0.999999999999999,random
62080,0.999999999999999,random
62720,0.999999999999999,random
63360,0.999999999999999,random
64000,0.999999999999999,random
64640,0.999999999999999,random
65280,0.999999999999999,random
65920,0.999999999999999,random
66560,0.999999999999999,random
67200,0.999999999999999,random
67840,0.999999999999999,random
68480,0.999999999999999,random
69120,0.999999999999999,random
69760,0.999999999999999,random
70400,0.999999999999999,random
71040,0.999999999999999,random
71680,0.999999999999999,random
72320,0.999999999999999,random
72960,0.999999999999999,random
73600,0.999999999999999,random
74240,0.999999999999999,random
74880,0.999999999999999,random
75520,0.999999999999999,random
76160,0.999999999999999,random
76800,0.999999999999999,random
77440,0.999999999999999,random
78080,0.999999999999999,random
78720,0.999999999999999,random
79360,0.999999999999999,random
80000,0.999999999999999,random
80640,0.999999999999999,random
81280,0.999999999999999,random
81920,0.999999999999999,random
82560,0.999999999999999,random
83200,0.999999999999999,random
83840,0.999999999999999,random
84480,0.999999999999999,random
85120,0.999999999999999,random
85760,0.999999999999999,random
86400,0.999999999999999,random
87040,0.999999999999999,random
87680,0.999999999999999,random
88320,0.999999999999999,random
88960,0.999999999999999,random
89600,0.999999999999999,random
90240,0.999999999999999,random
90880,0.999999999999999,random
91520,0.999999999999999,random
92160,0.999999999999999,random
92800,0.999999999999999,random
93440,0.999999999999999,random
94080,0.999999999999999,random
94720,0.999999999999999,random
95360,0.999999999999999,random
96000,0.999999999999999,random
640,-0.10599893343909696,biologica_norm
1280,0.11411850327850853,biologica_norm
1920,0.3948743700324714,biologica_norm
2560,0.6788585840036577,biologica_norm
3200,0.8609276022158834,biologica_norm
3840,0.9444322981438233,biologica_norm
4480,0.9800797611439657,biologica_norm
5120,0.9928588747990961,biologica_norm
5760,0.997440007145319,biologica_norm
6400,0.9990822786001304,biologica_norm
7040,0.9996710097974537,biologica_norm
7680,0.9998820616437769,biologica_norm
8320,0.9999577207595822,biologica_norm
8960,0.9999848434875002,biologica_norm
9600,0.999994566603636,biologica_norm
10240,0.9999980522038928,biologica_norm
10880,0.999999301742516,biologica_norm
11520,0.9999997496845218,biologica_norm
12160,0.9999999102654249,biologica_norm
12800,0.9999999678314182,biologica_norm
13440,0.9999999884680163,biologica_norm
14080,0.9999999958659461,biologica_norm
14720,0.9999999985179999,biologica_norm
15360,0.9999999994687239,biologica_norm
16000,0.9999999998095451,biologica_norm
16640,0.9999999999317247,biologica_norm
17280,0.9999999999755244,biologica_norm
17920,0.9999999999912259,biologica_norm
18560,0.9999999999968546,biologica_norm
19200,0.9999999999988725,biologica_norm
19840,0.9999999999995959,biologica_norm
20480,0.9999999999998551,biologica_norm
21120,0.9999999999999482,biologica_norm
21760,0.9999999999999813,biologica_norm
22400,0.9999999999999933,biologica_norm
23040,0.9999999999999976,biologica_norm
23680,0.999999999999999,biologica_norm
24320,0.999999999999999,biologica_norm
24960,0.999999999999999,biologica_norm
25600,0.999999999999999,biologica_norm
26240,0.999999999999999,biologica_norm
26880,0.999999999999999,biologica_norm
27520,0.999999999999999,biologica_norm
28160,0.999999999999999,biologica_norm
28800,0.999999999999999,biologica_norm
29440,0.999999999999999,biologica_norm
30080,0.999999999999999,biologica_norm
30720,0.999999999999999,biologica_norm
31360,0.999999999999999,biologica_norm
32000,0.999999999999999,biologica_norm
32640,0.999999999999999,biologica_norm
33280,0.999999999999999,biologica_norm
33920,0.999999999999999,biologica_norm
34560,0.999999999999999,biologica_norm
35200,0.999999999999999,biologica_norm
35840,0.999999999999999,biologica_norm
36480,0.999999999999999,biologica_norm
37120,0.999999999999999,biologica_norm
37760,0.999999999999999,biologica_norm
38400,0.999999999999999,biologica_norm
39040,0.999999999999999,biologica_norm
39680,0.999999999999999,biologica_norm
40320,0.999999999999999,biologica_norm
40960,0.999999999999999,biologica_norm
41600,0.999999999999999,biologica_norm
42240,0.999999999999999,biologica_norm
42880,0.999999999999999,biologica_norm
43520,0.999999999999999,biologica_norm
44160,0.999999999999999,biologica_norm
44800,0.999999999999999,biologica_norm
45440,0.999999999999999,biologica_norm
46080,0.999999999999999,biologica_norm
46720,0.999999999999999,biologica_norm
47360,0.999999999999999,biologica_norm
48000,0.999999999999999,biologica_norm
48640,0.999999999999999,biologica_norm
49280,0.999999999999999,biologica_norm
49920,0.999999999999999,biologica_norm
50560,0.999999999999999,biologica_norm
51200,0.999999999999999,biologica_norm
51840,0.999999999999999,biologica_norm
52480,0.999999999999999,biologica_norm
53120,0.999999999999999,biologica_norm
53760,0.999999999999999,biologica_norm
54400,0.999999999999999,biologica_norm
55040,0.999999999999999,biologica_norm
55680,0.999999999999999,biologica_norm
56320,0.999999999999999,biologica_norm
56960,0.999999999999999,biologica_norm
57600,0.999999999999999,biologica_norm
58240,0.999999999999999,biologica_norm
58880,0.999999999999999,biologica_norm
59520,0.999999999999999,biologica_norm
60160,0.999999999999999,biologica_norm
60800,0.999999999999999,biologica_norm
61440,0.999999999999999,biologica_norm
62080,0.999999999999999,biologica_norm
62720,0.999999999999999,biologica_norm
63360,0.999999999999999,biologica_norm
64000,0.999999999999999,biologica_norm
64640,0.999999999999999,biologica_norm
65280,0.999999999999999,biologica_norm
65920,0.999999999999999,biologica_norm
66560,0.999999999999999,biologica_norm
67200,0.999999999999999,biologica_norm
67840,0.999999999999999,biologica_norm
68480,0.999999999999999,biologica_norm
69120,0.999999999999999,biologica_norm
69760,0.999999999999999,biologica_norm
70400,0.999999999999999,biologica_norm
71040,0.999999999999999,biologica_norm
71680,0.999999999999999,biologica_norm
72320,0.999999999999999,biologica_norm
72960,0.999999999999999,biologica_norm
73600,0.999999999999999,biologica_norm
74240,0.999999999999999,biologica_norm
74880,0.999999999999999,biologica_norm
75520,0.999999999999999,biologica_norm
76160,0.999999999999999,biologica_norm
76800,0.999999999999999,biologica_norm
77440,0.999999999999999,biologica_norm
78080,0.999999999999999,biologica_norm
78720,0.999999999999999,biologica_norm
79360,0.999999999999999,biologica_norm
80000,0.999999999999999,biologica_norm
80640,0.999999999999999,biologica_norm
81280,0.999999999999999,biologica_norm
81920,0.999999999999999,biologica_norm
82560,0.999999999999999,biologica_norm
83200,0.999999999999999,biologica_norm
83840,0.999999999999999,biologica_norm
84480,0.999999999999999,biologica_norm
85120,0.999999999999999,biologica_norm
85760,0.999999999999999,biologica_norm
86400,0.999999999999999,biologica_norm
87040,0.999999999999999,biologica_norm
87680,0.999999999999999,biologica_norm
88320,0.999999999999999,biologica_norm
88960,0.999999999999999,biologica_norm
89600,0.999999999999999,biologica_norm
90240,0.999999999999999,biologica_norm
90880,0.999999999999999,biologica_norm
91520,0.999999999999999,biologica_norm
92160,0.999999999999999,biologica_norm
92800,0.999999999999999,biologica_norm
93440,0.999999999999999,biologica_norm
94080,0.999999999999999,biologica_norm
94720,0.999999999999999,biologica_norm
95360,0.999999999999999,biologica_norm
96000,0.999999999999999,biologica_norm
640,-0.129298211396264,random_norm
1280,0.14867214055815742,random_norm
1920,0.5019145246865455,random_norm
2560,0.7457395521614524,random_norm
3200,0.9000751568953625,random_norm
3840,0.9638680267618096,random_norm
4480,0.9855961220265165,random_norm
5120,0.9931114308438451,random_norm
5760,0.9975305449319809,random_norm
6400,0.9991147351220947,random_norm
7040,0.9996826450036683,random_norm
7680,0.9998862327014092,random_norm
8320,0.9999592160250249,random_norm
8960,0.9999853795191116,random_norm
9600,0.9999947587634227,random_norm
10240,0.999998121090471,random_norm
10880,0.9999993264373844,random_norm
11520,0.9999997585372844,random_norm
12160,0.9999999134390157,random_norm
12800,0.9999999689691057,random_norm
13440,0.9999999888758613,random_norm
14080,0.9999999960121528,random_norm
14720,0.9999999985704131,random_norm
15360,0.9999999994875132,random_norm
16000,0.9999999998162807,random_norm
16640,0.9999999999341391,random_norm
17280,0.9999999999763899,random_norm
17920,0.9999999999915361,random_norm
18560,0.9999999999969659,random_norm
19200,0.9999999999989122,random_norm
19840,0.9999999999996102,random_norm
20480,0.9999999999998603,random_norm
21120,0.9999999999999502,random_norm
21760,0.9999999999999821,random_norm
22400,0.9999999999999937,random_norm
23040,0.9999999999999977,random_norm
23680,0.999999999999999,random_norm
24320,0.999999999999999,random_norm
24960,0.999999999999999,random_norm
25600,0.999999999999999,random_norm
26240,0.999999999999999,random_norm
26880,0.999999999999999,random_norm
27520,0.999999999999999,random_norm
28160,0.999999999999999,random_norm
28800,0.999999999999999,random_norm
29440,0.999999999999999,random_norm
30080,0.999999999999999,random_norm
30720,0.999999999999999,random_norm
31360,0.999999999999999,random_norm
32000,0.999999999999999,random_norm
32640,0.999999999999999,random_norm
33280,0.999999999999999,random_norm
33920,0.999999999999999,random_norm
34560,0.999999999999999,random_norm
35200,0.999999999999999,random_norm
35840,0.999999999999999,random_norm
36480,0.999999999999999,random_norm
37120,0.999999999999999,random_norm
37760,0.999999999999999,random_norm
38400,0.999999999999999,random_norm
39040,0.999999999999999,random_norm
39680,0.999999999999999,random_norm
40320,0.999999999999999,random_norm
40960,0.999999999999999,random_norm
41600,0.999999999999999,random_norm
42240,0.999999999999999,random_norm
42880,0.999999999999999,random_norm
43520,0.999999999999999,random_norm
44160,0.999999999999999,random_norm
44800,0.999999999999999,random_norm
45440,0.999999999999999,random_norm
46080,0.999999999999999,random_norm
46720,0.999999999999999,random_norm
47360,0.999999999999999,random_norm
48000,0.999999999999999,random_norm
48640,0.999999999999999,random_norm
49280,0.999999999999999,random_norm
49920,0.999999999999999,random_norm
50560,0.999999999999999,random_norm
51200,0.999999999999999,random_norm
51840,0.999999999999999,random_norm
52480,0.999999999999999,random_norm
53120,0.999999999999999,random_norm
53760,0.999999999999999,random_norm
54400,0.999999999999999,random_norm
55040,0.999999999999999,random_norm
55680,0.999999999999999,random_norm
56320,0.999999999999999,random_norm
56960,0.999999999999999,random_norm
57600,0.999999999999999,random_norm
58240,0.999999999999999,random_norm
58880,0.999999999999999,random_norm
59520,0.999999999999999,random_norm
60160,0.999999999999999,random_norm
60800,0.999999999999999,random_norm
61440,0.999999999999999,random_norm
62080,0.999999999999999,random_norm
62720,0.999999999999999,random_norm
63360,0.999999999999999,random_norm
64000,0.999999999999999,random_norm
64640,0.999999999999999,random_norm
65280,0.999999999999999,random_norm
65920,0.999999999999999,random_norm
66560,0.999999999999999,random_norm
67200,0.999999999999999,random_norm
67840,0.999999999999999,random_norm
68480,0.999999999999999,random_norm
69120,0.999999999999999,random_norm
69760,0.999999999999999,random_norm
70400,0.999999999999999,random_norm
71040,0.999999999999999,random_norm
71680,0.999999999999999,random_norm
72320,0.999999999999999,random_norm
72960,0.999999999999999,random_norm
73600,0.999999999999999,random_norm
74240,0.999999999999999,random_norm
74880,0.999999999999999,random_norm
75520,0.999999999999999,random_norm
76160,0.999999999999999,random_norm
76800,0.999999999999999,random_norm
77440,0.999999999999999,random_norm
78080,0.999999999999999,random_norm
78720,0.999999999999999,random_norm
79360,0.999999999999999,random_norm
80000,0.999999999999999,random_norm
80640,0.999999999999999,random_norm
81280,0.999999999999999,random_norm
81920,0.999999999999999,random_norm
82560,0.999999999999999,random_norm
83200,0.999999999999999,random_norm
83840,0.999999999999999,random_norm
84480,0.999999999999999,random_norm
85120,0.999999999999999,random_norm
85760,0.999999999999999,random_norm
86400,0.999999999999999,random_norm
87040,0.999999999999999,random_norm
87680,0.999999999999999,random_norm
88320,0.999999999999999,random_norm
88960,0.999999999999999,random_norm
89600,0.999999999999999,random_norm
90240,0.999999999999999,random_norm
90880,0.999999999999999,random_norm
91520,0.999999999999999,random_norm
92160,0.999999999999999,random_norm
92800,0.999999999999999,random_norm
93440,0.999999999999999,random_norm
94080,0.999999999999999,random_norm
94720,0.999999999999999,random_norm
95360,0.999999999999999,random_norm
96000,0.999999999999999,random_norm
